mouse_strain,C57BL
analysis_id,38x8gssq25cl47n
parameter_id,JAXLA_OFD_017_001
gene_accession_id,MGI:1918345
parameter_name,Center average speed
gene_symbol,Kif24
mouse_life_stage,Early adult
pvalue,0.4935052
