mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_EYE_025_001
pvalue,0.7050137
analysis_id,x7v1q2xk921131i
gene_symbol,Fgb
parameter_name,Retinal Blood Vessels Structure
gene_accession_id,MGI:99501
