mouse_strain,C57BL
pvalue,0.992414
parameter_id,MGP_IMM_099_001
mouse_life_stage,Late adult
analysis_id,72rqfp0o3z3iwpj
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
parameter_name,Effector NK cells - % of CD45+
