parameter_id,M-G-P_007_001_010
mouse_strain,C57BL
parameter_name,center - distance
gene_accession_id,MGI:1336200
mouse_life_stage,Late adult
analysis_id,9sx61j88s15f1rz
gene_symbol,Hpca
pvalue,0.1381216
