gene_symbol,Lpgat1
parameter_id,JAXLA_CSD_021_001
parameter_name,Hindlimbs - shape
pvalue,0.1311196
analysis_id,7bcv6n8ot34r7y4
mouse_strain,C57BL
gene_accession_id,MGI:2446186
mouse_life_stage,Early adult
