mouse_life_stage,Early adult
pvalue,0.1122099
gene_symbol,Zfp69
parameter_name,Eye
gene_accession_id,MGI:107794
analysis_id,el535ur8lsy26zg
mouse_strain,C57BL
parameter_id,M-G-P_013_001_001
