parameter_id,MGP_MLN_066_001
analysis_id,74ct1162r46ywll
gene_symbol,Slc39a10
mouse_life_stage,Early adult
pvalue,0.7921838
mouse_strain,C57BL
gene_accession_id,MGI:1914515
parameter_name,Effector CD4+ T helper cells - % of CD45+
