mouse_life_stage,Late adult
parameter_name,Coat - color pattern - back
gene_accession_id,MGI:1915062
pvalue,0.4168623
gene_symbol,Ubxn4
mouse_strain,C57BL
analysis_id,g8czp4uq3k8a1d5
parameter_id,HRWLLA_CSD_008_001
