parameter_id,MGP_IMM_112_001
pvalue,0.7493306
mouse_strain,C57BL
mouse_life_stage,E12.5
analysis_id,89hcm6533h2o1n1
gene_accession_id,MGI:1914071
parameter_name,Follicular B cells - % of CD45+
gene_symbol,Bcs1l
