parameter_id,ESLIM_005_001_005
gene_accession_id,MGI:2674093
gene_symbol,Psd4
mouse_life_stage,Early adult
analysis_id,x0ij6f8v65ha1m6
pvalue,0.5195245
parameter_name,Bone Mineral Content
mouse_strain,C57BL
