mouse_life_stage,Early adult
gene_symbol,Mov10
parameter_id,ESLIM_007_001_010
mouse_strain,C57BL
analysis_id,e98983kx62w9xw7
pvalue,0.7138958
gene_accession_id,MGI:97054
parameter_name,Centre distance travelled
