parameter_id,M-G-P_012_001_005
mouse_life_stage,Early adult
parameter_name,Body Weight
gene_accession_id,MGI:2140475
analysis_id,q98bht9j05opa01
gene_symbol,AU040320
pvalue,0.1490717
mouse_strain,C54BL
