parameter_id,IMPC_HEM_019_001
pvalue,0.3065204
gene_symbol,Trim46
parameter_name,Mean platelet volume
mouse_life_stage,Early adult
gene_accession_id,MGI:2673000
mouse_strain,C57BL
analysis_id,69e8li6t1id8zp1
