parameter_id,MGP_MLN_093_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1921802
gene_symbol,Nipal3
parameter_name,KLRG1+ NK cells - % of CD45+
analysis_id,409426tez985mxg
pvalue,0.7257014
mouse_strain,129SV
