gene_symbol,Mecom
mouse_strain,C3H
mouse_life_stage,Early adult
pvalue,0.1505999
analysis_id,k04w3w5002p6cf2
gene_accession_id,MGI:95457
parameter_id,IMPC_CSD_070_001
parameter_name,Lower teeth appearance
