parameter_id,IMPC_XRY_064_001
gene_symbol,Gja10
gene_accession_id,MGI:1339969
analysis_id,j48lz16e172cn82
mouse_life_stage,Early adult
parameter_name,Thoracic processes
mouse_strain,C57BL
pvalue,0.6486932
