parameter_id,IMPC_CSD_078_001
analysis_id,88v30a79852kt53
gene_symbol,Slc28a2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Vocalization
pvalue,0.733938
gene_accession_id,MGI:1913105
