parameter_id,MGP_MLN_065_001
pvalue,0.5613375
mouse_strain,C57BL
parameter_name,CD4+ T helper cells - % of CD45+
gene_accession_id,MGI:1923029
mouse_life_stage,Early adult
analysis_id,k0u54q3169t4y06
gene_symbol,Dnaaf9
