mouse_strain,C57BL
gene_accession_id,MGI:1925508
parameter_name,DN CD44+CD62L- NKT cells
mouse_life_stage,Early adult
analysis_id,ms1ao850ke92e13
pvalue,0.3111704
parameter_id,IMPC_IMM_046_001
gene_symbol,Mroh9
