parameter_id,IMPC_EYE_092_002
pvalue,0.8930999
gene_accession_id,MGI:105072
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,11v06yr99x8r77e
gene_symbol,Rab22a
parameter_name,Retina (combined)
