parameter_id,M-G-P_007_001_008
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.1274255
parameter_name,Periphery - Permanence Time
analysis_id,69m9jw0121536c4
gene_symbol,Arpc5l
gene_accession_id,MGI:1921442
