parameter_id,IMPC_GEL_028_001
mouse_life_stage,Early adult
analysis_id,g38d6456fx687ij
parameter_name,Forebrain
gene_accession_id,MGI:95457
mouse_strain,C3H
gene_symbol,Mecom
pvalue,0.4308197
