mouse_life_stage,Late adult
mouse_strain,C51BL
parameter_name,Total CD4+ T cells - % of ab T cells
analysis_id,19i288x7ap6decs
gene_accession_id,MGI:2446274
pvalue,0.3647887
parameter_id,MGP_IMM_004_001
gene_symbol,Frmpd1
