parameter_id,IMPC_CSD_070_001
analysis_id,8qq5k485v238hk0
gene_symbol,Rab3gap2
mouse_strain,C57BL
pvalue,0.8168984
parameter_name,Lower teeth appearance
mouse_life_stage,Early adult
gene_accession_id,MGI:1916043
