mouse_strain,C57BL
gene_accession_id,MGI:107566
mouse_life_stage,Early adult
gene_symbol,Kifap3
pvalue,0.4021273
analysis_id,46v301c150q4ikh
parameter_name,Liver weight
parameter_id,UCD_OWT_008_001
