mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
parameter_name,Effector NK cells - % of NK cells
mouse_strain,C57BL
gene_symbol,Dmap1
pvalue,0.3965181
parameter_id,MGP_MLN_032_001
analysis_id,1iz50m83fe93470
