mouse_life_stage,Middle aged adult
parameter_name,B cell number
parameter_id,MGP_PBI_034_001
mouse_strain,C57BL
pvalue,0.9019739
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,y81t1nk8721m31j
