mouse_life_stage,E9.5
pvalue,0.2201904
gene_accession_id,MGI:95835
gene_symbol,Hspa5
parameter_id,IMPC_HEM_039_001
parameter_name,Large Unstained Cell (LUC) count
mouse_strain,C57BL
analysis_id,490534ce7x8r03j
