parameter_id,MGP_PBI_030_001
mouse_life_stage,Early adult
analysis_id,52z78w8m6610g6b
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
gene_accession_id,MGI:1918025
pvalue,0.6954374
gene_symbol,Zmynd8
mouse_strain,129SV
