gene_symbol,Nucks1
mouse_strain,C57BL
pvalue,0.7973402
parameter_name,% Pre-pulse inhibition - PPI2
parameter_id,IMPC_ACS_034_001
gene_accession_id,MGI:1934811
analysis_id,p6j8921509bo34j
mouse_life_stage,Early adult
