parameter_id,IMPC_DXA_004_001
mouse_strain,C57BL
gene_accession_id,MGI:105072
mouse_life_stage,Early adult
gene_symbol,Rab22a
analysis_id,a954224orqj6g0q
parameter_name,Bone Mineral Density (excluding skull)
pvalue,0.1052626
