parameter_id,ESLIM_007_001_003
gene_accession_id,MGI:2446274
parameter_name,Whole arena resting time
mouse_strain,C57BL
pvalue,0.724086
gene_symbol,Frmpd1
analysis_id,e88s7sd48311870
mouse_life_stage,Early adult
