parameter_id,IMPC_HEM_005_001
pvalue,0.1858942
analysis_id,92kxy5mw08mes3x
gene_accession_id,MGI:2140475
gene_symbol,AU040320
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Mean cell volume
