parameter_id,IMPC_CSD_012_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914515
mouse_strain,C57BL
analysis_id,7t9s3aiaaqc0gd5
parameter_name,Coat - hair distribution - head
pvalue,0.5350401
gene_symbol,Slc39a10
