parameter_id,IMPC_HEM_039_001
analysis_id,iz0k46k1hju4v7s
pvalue,0.9155802
mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
mouse_strain,C57BL
parameter_name,Large Unstained Cell (LUC) count
gene_accession_id,MGI:1917604
