mouse_life_stage,Middle aged adult
parameter_id,IMPC_EYE_092_002
analysis_id,i1795919updp69f
mouse_strain,C57BL
parameter_name,Retina (combined)
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
pvalue,0.4182267
