gene_symbol,Slc2a8
analysis_id,0k374oskl38n606
parameter_name,Effector CD8+ T cells - % of CD8+
mouse_strain,C57BL
gene_accession_id,MGI:1860103
parameter_id,MGP_MLN_013_001
pvalue,0.08223667
mouse_life_stage,Early adult
