parameter_id,JAX_OFD_020_001
parameter_name,Distance travelled - total
gene_symbol,Atrn
pvalue,0.5502436
analysis_id,06r239w1t7s85u5
mouse_strain,C57BL
gene_accession_id,MGI:1341628
mouse_life_stage,Early adult
