parameter_id,IMPC_HEM_039_001
mouse_life_stage,Middle aged adult
analysis_id,41y92bgm734upc2
parameter_name,Large Unstained Cell (LUC) count
gene_accession_id,MGI:1336200
pvalue,0.2880315
gene_symbol,Hpca
mouse_strain,C57BL
