parameter_id,IMPC_EYE_007_001
pvalue,0.759691
mouse_strain,C57BL
parameter_name,Cornea
mouse_life_stage,Early adult
gene_accession_id,MGI:2651854
gene_symbol,Atg4c
analysis_id,561gd6o3e7yso3w
