mouse_strain,129SV
pvalue,0.371021
gene_accession_id,MGI:1921802
analysis_id,mp8nwdh57y05p03
gene_symbol,Nipal3
parameter_name,Phosphorus
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_010_001
