mouse_life_stage,Early adult
gene_accession_id,MGI:1332236
analysis_id,oh070bt27u6qviv
gene_symbol,Cds2
parameter_id,MGP_MLN_071_001
parameter_name,Resting Treg cells - % of CD45+
mouse_strain,C57BL
pvalue,0.3827316
