mouse_life_stage,Middle aged adult
analysis_id,10q5l27n573fe7n
mouse_strain,C57BL
parameter_id,IMPC_CBC_024_001
gene_symbol,Hpca
parameter_name,UIBC (unsaturated iron binding capacity)
pvalue,0.7095385
gene_accession_id,MGI:1336200
