pvalue,0.05104231
parameter_name,Breath rate during sleep standard deviation
analysis_id,2s70klc6or87531
parameter_id,JAX_SLW_014_001
gene_symbol,Arnt
gene_accession_id,MGI:88071
mouse_strain,C57BL
mouse_life_stage,Early adult
