parameter_id,HMGULA_CBC_017_001
gene_symbol,F2
gene_accession_id,MGI:88380
parameter_name,Triglycerides
analysis_id,1275i40g4cz4526
mouse_strain,C57BL
pvalue,0.3687694
mouse_life_stage,Early adult
