parameter_id,IMPC_ECG_028_001
mouse_strain,C57BL
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
pvalue,0.8017195
parameter_name,QT
analysis_id,cymx28xn24k0lr3
mouse_life_stage,Early adult
