parameter_id,IMPC_CBC_014_001
mouse_strain,C57BL
pvalue,0.7824819
parameter_name,Alkaline phosphatase
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
mouse_life_stage,E9.5
analysis_id,60p419673cwg81l
