mouse_life_stage,Middle aged adult
parameter_id,IMPC_DXA_010_001
parameter_name,Bone Area
mouse_strain,C57BL
gene_accession_id,MGI:1934811
pvalue,0.8993285
analysis_id,k90cdl468hdt373
gene_symbol,Nucks1
