gene_symbol,Slc30a4
analysis_id,443lw6gd7v99154
gene_accession_id,MGI:1345282
parameter_id,IMPC_EYE_056_001
pvalue,0.2531062
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Mean left eye lens density
