mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
parameter_id,IMPC_IMM_046_001
analysis_id,jkd8iv2591y0481
pvalue,0.4635361
mouse_strain,C57BL
parameter_name,DN CD44+CD62L- NKT cells
gene_symbol,Lpgat1
