gene_symbol,Slc28a2
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
parameter_id,IMPC_ECG_005_001
mouse_strain,C57BL
pvalue,0.3632875
analysis_id,z1r935qtv8911z0
parameter_name,PQ
