parameter_id,MGP_PBI_004_001
gene_accession_id,MGI:2181659
mouse_life_stage,Early adult
pvalue,0.520607
analysis_id,310cud42f604gq1
parameter_name,CD8+ alpha beta T cell percentage
mouse_strain,C57BL
gene_symbol,Tox
