mouse_life_stage,Late adult
analysis_id,hh6467lwr59ufo4
gene_accession_id,MGI:1917604
parameter_name,CD103+ CD11b-low cDC - % of CD45+
parameter_id,MGP_IMM_131_001
pvalue,0.7960218
mouse_strain,C57BL
gene_symbol,Secisbp2l
