gene_symbol,Slc28a2
gene_accession_id,MGI:1913105
analysis_id,ii2x58l6gkzkr6k
parameter_name,Total ab T cells - % of CD45+
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_063_001
pvalue,0.4122913
