parameter_id,MGP_MLN_093_001
pvalue,0.818947
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
analysis_id,jk2i42omumw7248
parameter_name,KLRG1+ NK cells - % of CD45+
