parameter_id,IMPC_IMM_065_001
parameter_name,B2B Cells
gene_accession_id,MGI:97838
pvalue,0.2888772
analysis_id,vq6ypbfe84bma7x
mouse_strain,C57BL
gene_symbol,Eprs1
mouse_life_stage,Early adult
