parameter_id,MGP_PBI_014_001
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
parameter_name,B cell percentage
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,7279341z5xqza8s
pvalue,0.909999
