mouse_life_stage,Middle aged adult
analysis_id,qgpwdg0m2b2dun9
mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_id,ESLIM_011_001_704
pvalue,0.2194087
parameter_name,Prepulse inhibition - PP4
gene_symbol,Slc30a4
