parameter_id,IMPC_EYE_001_001
pvalue,0.5646116
gene_symbol,Zfp683
analysis_id,bt8247o6x32fy6a
parameter_name,Eye
gene_accession_id,MGI:3650254
mouse_life_stage,Early adult
mouse_strain,C57BL
