parameter_id,MGP_IMM_101_001
gene_accession_id,MGI:2653612
mouse_strain,C57BL
parameter_name,KLRG1+ NK cells - % of CD45+
pvalue,0.7488427
gene_symbol,Amigo1
mouse_life_stage,Early adult
analysis_id,ya8a93psr715028
