mouse_strain,C57BL
analysis_id,6duvuoro968bm34
parameter_name,Retinal Blood Vessels Pattern
gene_accession_id,MGI:1920344
gene_symbol,Sgip1
pvalue,0.831926
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_026_001
