parameter_id,IMPC_IMM_050_001
gene_symbol,Cntfr
pvalue,0.07843646
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
analysis_id,v03d8th4ezprn10
mouse_strain,C57BL
parameter_name,Neutrophils
