parameter_id,IMPC_CSD_029_001
parameter_name,Activity (body position)
pvalue,0.4974785
analysis_id,2259c410f0indzv
gene_symbol,Ahcy
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:87968
