mouse_life_stage,Early adult
parameter_name,CD4+ KLRG1+ alpha beta T cell number
gene_accession_id,MGI:2139447
gene_symbol,Galnt13
analysis_id,x9469tos90gm07y
parameter_id,MGP_PBI_032_001
mouse_strain,C57BL
pvalue,0.6137356
